3.87073	3.25954
3.87081	3.25946
3.87081	3.25938
3.87065	3.25946
3.87073	3.25938
3.87065	3.25962
3.87081	3.25954
3.87096	3.25938
3.87096	3.25954
3.87096	3.25954
3.87081	3.25931
3.87089	3.25954
3.87112	3.25962
3.87104	3.25938
3.87096	3.25954
3.87112	3.25938
3.87104	3.25954
3.87104	3.25938
3.87112	3.25946
3.87104	3.25931
3.87104	3.25938
3.87104	3.25954
3.87112	3.25931
3.87104	3.25962
3.87104	3.25938
3.87096	3.25946
3.87096	3.25962
3.87104	3.25931
3.87096	3.25946
3.87104	3.25954
3.87104	3.25954
3.87096	3.25954
3.87096	3.25938
3.87089	3.25938
3.87096	3.25931
3.87089	3.25954
3.87081	3.25938
3.87089	3.25946
3.87096	3.25946
3.87096	3.25938
3.87089	3.25931
3.87089	3.25954
3.87065	3.25931
3.87057	3.25946
3.87065	3.25938
3.87057	3.25938
3.87057	3.25954
3.87081	3.25938
3.87065	3.25946
3.87042	3.25946
3.87065	3.25954
3.87073	3.25946
3.87065	3.25954
3.87057	3.25938
3.87073	3.25946
3.87081	3.25938
3.87081	3.25946
3.87096	3.25946
3.87081	3.25938
3.87081	3.25954
3.87096	3.25938
3.87081	3.25946
3.87096	3.25938
3.87096	3.25938
3.87112	3.25938
3.87081	3.25938
3.87104	3.25954
3.87096	3.25946
3.87112	3.25931
3.87104	3.25938
3.87089	3.25946
3.87096	3.25954
3.87104	3.25938
3.87096	3.25946
3.87104	3.25946
3.87096	3.25962
3.87096	3.25938
3.87096	3.25954
3.87073	3.25938
3.87096	3.25954
3.87081	3.25946
3.87089	3.25954
3.87081	3.25946
3.87081	3.25954
3.87081	3.25946
3.87096	3.25946
3.87089	3.25946
3.87089	3.25954
3.87081	3.25946
3.87096	3.25954
3.87073	3.25954
3.87073	3.25938
3.87073	3.25946
3.87057	3.25931
3.87073	3.25946
3.87073	3.25946
3.87042	3.25938
3.87049	3.25954
3.87057	3.25946
3.87057	3.25954
3.87057	3.25954
3.87049	3.25938
3.87089	3.25946
3.87073	3.25946
3.87081	3.25938
3.87081	3.25938
3.87081	3.25946
3.87089	3.25938
3.87096	3.25938
3.87096	3.25938
3.87104	3.25954
3.87089	3.25931
3.87104	3.25946
3.87104	3.25938
3.87112	3.25938
3.87089	3.25954
3.87096	3.25954
3.87089	3.25946
3.87096	3.25954
3.87104	3.25946
3.87104	3.25938
3.87104	3.25946
3.87104	3.25954
3.87104	3.25946
3.87096	3.25954
3.87104	3.25954
3.87081	3.25923
3.87089	3.25954
3.87096	3.25938
3.87089	3.25954
3.87089	3.25938
3.87081	3.25946
3.87096	3.25946
3.87096	3.25954
3.87089	3.25954
3.87096	3.25946
3.87104	3.25938
3.87089	3.25938
3.87057	3.25938
3.87081	3.25954
3.87065	3.25954
3.87073	3.25954
3.87057	3.25946
3.87057	3.25954
3.87057	3.25954
3.87049	3.25946
3.87073	3.25938
3.87049	3.25946
3.87065	3.25938
3.87057	3.25946
3.87073	3.25938
3.87081	3.25954
3.87073	3.25938
3.87081	3.25946
3.87081	3.25954
3.87081	3.25962
3.87089	3.25946
3.87104	3.25962
3.87096	3.25946
3.87104	3.25938
3.87104	3.25946
3.87096	3.25946
3.87096	3.25954
3.87096	3.25946
3.87112	3.25954
3.87104	3.25946
3.87104	3.25938
3.87104	3.25946
3.87089	3.25931
3.87096	3.25938
3.87096	3.25954
3.87089	3.25946
3.87096	3.25946
3.87089	3.25954
3.87096	3.25954
3.87096	3.25954
3.87104	3.25946
3.87089	3.25946
3.87081	3.25946
3.87096	3.25938
3.87089	3.25938
3.87081	3.25962
3.87089	3.25954
3.87089	3.25938
3.87081	3.25931
3.87089	3.25938
3.87065	3.25938
3.87057	3.25946
3.87057	3.25954
3.87065	3.25931
3.87049	3.25946
3.87065	3.25946
3.87057	3.25962
3.87065	3.25946
3.87065	3.25954
3.87065	3.25954
3.87057	3.25938
3.87049	3.25938
3.87073	3.25938
3.87096	3.25938
3.87073	3.25938
3.87081	3.25954
3.87073	3.25946
3.87081	3.25938
3.87096	3.25962
3.87112	3.25954
3.87112	3.25946
3.87104	3.25954
3.87089	3.25938
3.87089	3.25946
3.87112	3.25938
3.87089	3.25946
3.87089	3.25946
3.87104	3.25946
3.87081	3.25946
3.87104	3.25946
3.87096	3.25931
3.87081	3.25938
3.87089	3.25946
3.87089	3.25954
3.87096	3.25954
3.87089	3.25938
3.87073	3.25946
3.87081	3.25962
3.87096	3.25946
3.87120	3.25907
3.87104	3.25931
3.87096	3.25938
3.87073	3.25946
3.87073	3.25946
3.87065	3.25938
3.87089	3.25954
3.87089	3.25954
3.87081	3.25954
3.87065	3.25954
3.87073	3.25938
3.87057	3.25931
3.87057	3.25946
3.87057	3.25931
3.87057	3.25954
3.87049	3.25938
3.87057	3.25954
3.87057	3.25938
3.87049	3.25938
3.87057	3.25938
3.87057	3.25946
3.87073	3.25946
3.87073	3.25938
3.87073	3.25938
3.87065	3.25938
3.87073	3.25946
3.87065	3.25954
3.87089	3.25954
3.87089	3.25946
3.87104	3.25954
3.87081	3.25946
3.87096	3.25946
3.87081	3.25954
3.87096	3.25938
3.87096	3.25938
3.87104	3.25946
3.87104	3.25962
3.87104	3.25931
3.87096	3.25946
3.87096	3.25962
3.87089	3.25946
3.87096	3.25970
3.87089	3.25938
3.87089	3.25946
3.87096	3.25954
3.87081	3.25962
3.87089	3.25954
3.87081	3.25946
3.87081	3.25938
3.87073	3.25946
3.87096	3.25946
3.87089	3.25946
3.87081	3.25946
3.87081	3.25954
3.87081	3.25946
3.87089	3.25931
3.87104	3.25899
3.87089	3.25946
3.87065	3.25946
3.87065	3.25938
3.87065	3.25946
3.87065	3.25962
3.87073	3.25954
3.87057	3.25938
3.87049	3.25946
3.87049	3.25954
3.87057	3.25954
3.87049	3.25946
3.87042	3.25931
3.87089	3.25954
3.87073	3.25946
3.87081	3.25938
3.87081	3.25938
3.87073	3.25931
3.87073	3.25946
3.87096	3.25938
3.87081	3.25946
3.87104	3.25946
3.87089	3.25946
3.87096	3.25931
3.87096	3.25923
3.87112	3.25954
3.87104	3.25946
3.87096	3.25931
3.87096	3.25931
3.87104	3.25938
3.87112	3.25931
3.87096	3.25946
3.87096	3.25946
3.87081	3.25938
3.87104	3.25938
3.87089	3.25954
3.87096	3.25946
3.87089	3.25962
3.87081	3.25946
3.87096	3.25946
3.87081	3.25938
3.87089	3.25931
3.87096	3.25954
3.87081	3.25946
3.87081	3.25962
3.87073	3.25938
3.87081	3.25946
3.87073	3.25938
3.87073	3.25946
3.87057	3.25938
3.87065	3.25946
3.87073	3.25938
3.87065	3.25938
3.87049	3.25946
3.87057	3.25938
3.87049	3.25946
3.87057	3.25954
3.87042	3.25938
3.87042	3.25938
3.87049	3.25931
3.87057	3.25954
3.87081	3.25946
3.87073	3.25946
3.87065	3.25946
3.87065	3.25946
