Current:	100uA
Nodes:		8
Cycles:		117
Elapsed time:	0.45613 seconds
Frequency:	256.50751 Hz

0.000000000	2.435456276	2.355376005	2.346391201	2.258185863	0.002187559	0.000312508	0.410401672
0.000000000	1.132374287	2.054508448	0.000000000	2.270061016	2.355141640	0.002187559	0.003515720
0.337665349	0.000000000	1.082841635	1.587542772	1.962318420	2.503348589	0.000000000	2.521005392
2.266389132	2.228419304	2.244044781	0.002109432	0.001796923	0.556264997	0.000000000	1.388474941
2.161698818	0.000000000	2.320062399	2.373970270	0.002109432	0.006718931	0.347821862	0.000000000
0.000000000	1.236752033	1.775985360	2.378579617	2.380532742	0.002265686	0.005468897	0.337274700
0.000000000	1.070731997	2.021070004	0.000000000	2.539365292	2.520771027	0.001953178	0.005078262
0.342118591	0.000000000	1.079872847	1.568479776	2.357172966	2.722026348	0.000000000	2.655852795
2.383657932	2.303890228	2.289202213	0.002109432	0.000078127	0.599156737	0.000000000	1.422381997
2.178730488	0.000000000	2.339125395	2.386548758	0.002265686	0.003671974	0.331337035	0.000000000
0.000000000	1.235267639	1.764266253	2.361469746	2.371392012	0.002109432	0.004140737	0.332352698
0.000000000	1.058778524	2.014038563	0.000000000	2.168027163	2.298264980	0.002109432	0.001328161
0.333602726	0.000000000	1.068466306	1.561213970	1.945677400	2.501551628	0.000000000	2.513192654
2.264514208	2.242872953	2.253498077	0.001875050	0.003437593	0.547202229	0.000000000	1.378240228
2.157636166	0.000000000	2.316234350	2.370063782	0.002109432	0.002812576	0.329461992	0.000000000
0.000000000	1.196438432	1.736296773	2.324515820	2.347328901	0.002265686	0.003515720	0.332665205
0.000000000	1.060184836	2.015444994	0.000000000	2.170058489	2.292483568	0.002187559	0.003359465
0.333524615	0.000000000	1.072060108	1.562620163	1.944114804	2.500067234	0.000000000	2.513505220
2.261701584	2.226153612	2.240450859	0.001640669	0.006015787	0.543842793	0.000000000	1.378240228
2.161073923	0.000000000	2.319046736	2.368032455	0.002109432	0.000781271	0.328836977	0.000000000
0.000000000	1.188313246	1.730827808	2.320374966	2.344750643	0.000000000	0.000937525	0.392588705
0.000000000	1.115030050	2.050289631	0.000000000	2.187715054	2.301624537	0.001562542	0.004687626
0.337274700	0.000000000	1.085888624	1.584027052	1.965131044	2.512489557	0.000000000	2.522333622
2.268967390	2.230997562	2.245373011	0.002109432	0.003125084	0.547905385	0.000000000	1.377458930
2.145370245	0.000000000	2.308733940	2.365766764	0.002187559	0.006328295	0.329930753	0.000000000
0.000000000	1.212767005	1.748562694	2.353500843	2.362173080	0.002187559	0.002734449	0.333524615
0.000000000	1.064559937	2.011382341	0.000000000	2.164355278	2.294827461	0.002031305	0.005703279
0.367119253	0.000000000	1.109561086	1.598558664	1.964974761	2.496160984	0.000000000	2.510536432
2.263732910	2.232560158	2.248185635	0.002109432	0.005937660	0.552202344	0.000000000	1.379255891
2.141151428	0.000000000	2.310218573	2.364282370	0.002265686	0.004843880	0.333446473	0.000000000
0.000000000	1.220657825	1.747781396	2.344438076	2.359282255	0.002187559	0.007656456	0.332743347
0.000000000	1.063075542	2.015366793	0.000000000	2.167870998	2.297796249	0.001953178	0.000859398
0.522904694	0.000000000	1.207219958	1.648950696	1.995756865	2.530146360	0.000000000	2.534755707
2.274983168	2.252951384	2.266545296	0.001015652	0.000859398	0.553374290	0.000000000	1.386365414
2.163495779	0.000000000	2.315765381	2.368032455	0.002187559	0.000781271	0.328836977	0.000000000
0.000000000	1.208313823	1.745671988	2.340141058	2.357016563	0.002265686	0.005390770	0.332821459
0.000000000	1.058856606	2.152011156	0.000000000	2.262092113	2.354438305	0.002187559	0.002812576
0.363525420	0.000000000	1.104170322	1.584964514	1.974975109	2.520067930	0.000000000	2.525380611
2.265686035	2.234904051	2.250216961	0.002109432	0.000156254	0.548530400	0.000000000	1.375193238
2.150917292	0.000000000	2.312093496	2.365219831	0.001250034	0.005781406	0.333758980	0.000000000
0.000000000	1.197688460	1.737234235	2.338891029	2.356782198	0.002187559	0.005156389	0.335243404
0.000000000	1.605199456	2.331390858	0.000000000	2.351547718	2.418346405	0.001953178	0.004218864
0.336415321	0.000000000	1.147374630	1.651450753	2.022398233	2.544834137	0.000000000	2.544052839
2.279827118	2.228731871	2.245216608	0.002109432	0.002968830	0.558921278	0.000000000	1.388631105
2.168417692	0.000000000	2.326468945	2.373423338	0.002265686	0.006172041	0.328211963	0.000000000
0.000000000	1.189797640	1.733406067	2.326312542	2.349828959	0.002109432	0.006015787	0.332899600
0.000000000	1.058231592	2.005210161	0.000000000	2.165136337	2.291077375	0.002187559	0.001953178
0.342431098	0.000000000	1.084638596	1.572854877	1.944818020	2.484519958	0.000000000	2.502879858
2.257170200	2.224434853	2.240529060	0.002109432	0.006093914	0.547592878	0.000000000	1.375583887
2.155683041	0.000000000	2.315062284	2.366860628	0.002031305	0.007422075	0.329852641	0.000000000
0.000000000	1.200344801	1.737312436	2.336156607	2.355532169	0.002265686	0.003906355	0.330633909
0.000000000	1.056278467	1.994506836	0.000000000	2.157011271	2.287014723	0.002187559	0.005703279
0.333446473	0.000000000	1.177609801	1.640434861	1.987709761	2.522802353	0.000000000	2.525927305
2.270607948	2.230841398	2.252873182	0.002031305	0.002812576	0.550639808	0.000000000	1.378787160
2.149901628	0.000000000	2.312093496	2.365688801	0.002031305	0.006250168	0.329540133	0.000000000
0.000000000	1.197688460	1.738562465	2.336937904	2.353969574	0.002109432	0.002343813	0.330868274
0.000000000	1.056903481	2.004585266	0.000000000	2.159823895	2.292014837	0.002031305	0.002890703
0.334071487	0.000000000	1.068075657	1.561838984	2.008804083	2.529599428	0.000000000	2.529833794
2.274045706	2.232091427	2.243576050	0.002265686	0.001328161	0.555639982	0.000000000	1.384724736
2.158573866	0.000000000	2.317796707	2.368032455	0.002265686	0.000781271	0.329540133	0.000000000
0.000000000	1.191438317	1.734187365	2.316468716	2.343578815	0.002109432	0.007578329	0.333993375
0.000000000	1.059715986	2.015054226	0.000000000	2.174902439	2.295452356	0.002187559	0.006328295
1.887316465	2.077008963	2.153417349	2.272639275	2.688353539	0.000000000	2.626008272	2.327328205
2.414518118	2.427330971	0.002109432	0.005390770	0.575796783	0.000000000	1.399959564	2.159511328
0.000000000	2.302640200	2.369126320	0.002187559	0.001875050	0.328915119	0.000000000	0.000000000
1.203782439	1.746297002	2.355453968	2.363266706	0.002031305	0.003828228	0.332587093	0.000000000
1.064247370	2.013491631	0.000000000	2.170605421	2.296155691	0.002109432	0.007031439	0.334305882
0.000000000	1.073700786	1.649341345	1.992006779	2.519130230	0.000000000	2.522802353	2.270529985
2.231857061	2.254748106	0.002031305	0.004687626	0.553608656	0.000000000	1.380584002	2.142088890
0.000000000	2.308187246	2.363188744	0.002031305	0.003750101	0.329461992	0.000000000	0.000000000
1.194094658	1.738718748	2.353735209	2.363891840	0.002187559	0.004453245	0.332665205	0.000000000
1.060184836	2.009194851	0.000000000	2.164901972	2.295061827	0.002187559	0.005937660	0.334930897
0.000000000	1.069560051	1.564104676	1.964974761	2.515927076	0.000000000	2.524286747	2.268186092
2.229825735	2.242482185	0.002109432	0.000234381	0.545483410	0.000000000	1.374568224	2.149198532
0.000000000	2.313656092	2.365532398	0.002109432	0.006093914	0.328524470	0.000000000	0.000000000
1.188703895	1.734109163	2.329593897	2.351625919	0.001953178	0.000000000	0.331805825	0.000000000
1.058465958	2.003178835	0.000000000	2.163730145	2.285920858	0.002109432	0.004609499	0.335634053
0.000000000	1.078544617	1.569573522	2.202637434	2.667649984	0.000000000	2.610695362	2.321234465
2.262717247	2.262951612	0.002187559	0.005078262	0.579703093	0.000000000	1.402928352	2.164042711
0.000000000	2.324125051	2.374673367	0.002187559	0.007422075	0.327586949	0.000000000	0.000000000
1.594496012	2.438659430	2.762808800	2.603351355	0.002265686	0.001718796	0.331727684	0.000000000
1.056512833	1.988412976	0.000000000	2.210450172	2.344516277	0.002187559	0.000703144	0.648611188
0.000000000	1.290972233	1.693795562	2.012007236	2.526786804	0.000000000	2.533974409	2.274904966
2.263810873	2.278811455	0.001953178	0.005312643	0.551889837	0.000000000	1.378787160	2.152948618
0.000000000	2.311312199	2.365766764	0.002109432	0.006328295	0.331024528	0.000000000	0.000000000
1.209407568	1.746297002	2.328031540	2.348891497	0.002109432	0.005078262	0.334383994	0.000000000
1.060575485	2.002397776	0.000000000	2.165448904	2.291155338	0.002187559	0.002031305	0.335477799
0.000000000	1.194485307	1.650356889	1.994194388	2.531552553	0.000000000	2.532412052	2.273342371
2.233497620	2.258420229	0.001953178	0.000546890	0.552280486	0.000000000	1.381677866	2.145838976
0.000000000	2.311077833	2.361860514	0.002109432	0.002421940	0.328133851	0.000000000	0.000000000
1.191438317	1.736531138	2.348344564	2.361313581	0.002265686	0.001875050	0.331180781	0.000000000
1.058153510	2.011382341	0.000000000	2.167714596	2.293343067	0.001953178	0.004218864	0.335555911
0.000000000	1.072372675	1.563323379	1.984740973	2.516005278	0.000000000	2.521864891	2.269748688
2.231075764	2.242950916	0.002187559	0.000703144	0.551967978	0.000000000	1.381052852	2.161777020
0.000000000	2.320296764	2.370063782	0.002187559	0.002812576	0.329149485	0.000000000	0.000000000
1.196985364	1.740124941	2.355297804	2.367094994	0.001562542	0.007656456	0.333290219	0.000000000
1.058153510	1.996069431	0.000000000	2.157480001	2.287170887	0.002031305	0.005859533	0.333446473
0.000000000	1.068153739	1.561604500	1.943255424	2.536474466	0.000000000	2.533036947	2.273420572
2.232403755	2.244044781	0.002109432	0.001796923	0.552514851	0.000000000	1.383709192	2.157401800
0.000000000	2.316624880	2.368735552	0.002187559	0.001484415	0.327899456	0.000000000	0.000000000
1.194172740	1.735671759	2.323421955	2.347172499	0.002109432	0.003359465	0.330555767	0.000000000
1.056903481	2.012554169	0.000000000	2.169355392	2.293186665	0.002109432	0.004062609	0.332040191
0.000000000	1.067919374	1.565120220	1.942630410	2.495692253	0.000000000	2.510770798	2.262014151
2.225216150	2.240607262	0.002031305	0.006172041	0.545874059	0.000000000	1.374958873	2.137010574
0.000000000	2.303733826	2.360766649	0.002109432	0.001328161	0.328836977	0.000000000	0.000000000
1.201751113	1.741999984	2.354672670	2.363188744	0.002109432	0.003750101	0.332274586	0.000000000
1.058309793	2.002007008	0.000000000	2.161933184	2.291467905	0.002187559	0.002343813	0.332977712
0.000000000	1.068075657	1.563557744	1.947239995	2.502645493	0.000000000	2.514130116	2.264123440
2.253185749	2.257951498	0.002187559	0.000078127	0.546577215	0.000000000	1.374490142	2.154823542
0.000000000	2.315453053	2.371001244	0.002187559	0.003750101	0.329696387	0.000000000	0.000000000
1.200423002	1.739968777	2.342094421	2.357016563	0.002187559	0.005390770	0.332274586	0.000000000
1.057684779	2.012944937	0.000000000	2.167636395	2.293030500	0.002109432	0.003906355	0.332040191
0.000000000	1.069013119	1.561917067	1.944583654	2.500458002	0.000000000	2.511786461	2.262248516
2.227247477	2.240529060	0.001875050	0.006093914	0.544077158	0.000000000	1.374099493	2.131385565
0.000000000	2.298186779	2.360766649	0.002109432	0.001328161	0.330087006	0.000000000	0.000000000
1.204563737	1.743718863	2.351156950	2.358657360	0.002109432	0.007031439	0.330477655	0.000000000
1.057372212	2.007475853	0.000000000	2.339359760	2.407486677	0.002031305	0.001171907	0.336337179
0.000000000	1.072138190	1.574026823	1.975131273	2.518817902	0.000000000	2.536552668	2.276467562
2.260451555	2.264748573	0.002031305	0.006875185	0.553608656	0.000000000	1.383865356	2.163027048
0.000000000	2.324671984	2.374282598	0.002265686	0.007031439	0.329852641	0.000000000	0.000000000
1.206594944	1.743796945	2.338344336	2.354829073	0.002265686	0.003203211	0.332352698	0.000000000
