Chan 0	Chan 1
3.86135	3.25938
3.86143	3.25931
3.86135	3.25938
3.86151	3.25954
3.86143	3.25938
3.86143	3.25899
3.86167	3.25884
3.86174	3.25923
3.86143	3.25907
3.86159	3.25892
3.86151	3.25938
3.86143	3.25938
3.86143	3.25931
3.86143	3.25931
3.86143	3.25931
3.86143	3.25962
3.86135	3.25938
3.86151	3.25923
3.86151	3.25938
3.86159	3.25946
3.86159	3.25946
3.86510	3.25931
3.86510	3.25931
3.86503	3.25938
3.86510	3.25923
3.86510	3.25938
3.86503	3.25946
3.86503	3.25946
3.86510	3.25931
3.86495	3.25938
3.86495	3.25931
3.86503	3.25954
3.86526	3.25915
3.86518	3.25931
3.86510	3.25931
3.86503	3.25938
3.86495	3.25946
3.86503	3.25923
3.86518	3.25946
3.86503	3.25938
3.86503	3.25923
3.86503	3.25954
3.86503	3.25931
3.86510	3.25938
3.86503	3.25931
3.86518	3.25946
3.86503	3.25946
3.86503	3.25931
3.86503	3.25938
3.86510	3.25946
3.86503	3.25938
3.86120	3.25938
3.86128	3.25931
3.86120	3.25931
3.86120	3.25946
3.86135	3.25938
3.86128	3.25938
3.86128	3.25923
3.86128	3.25938
3.86112	3.25931
3.86128	3.25931
3.86128	3.25938
3.86128	3.25946
3.86128	3.25954
3.86128	3.25923
3.86128	3.25931
3.86135	3.25946
3.86120	3.25938
3.86135	3.25931
3.86120	3.25938
3.86128	3.25931
3.86112	3.25954
3.86128	3.25923
3.86128	3.25931
3.86120	3.25938
3.86128	3.25931
3.86120	3.25946
3.86135	3.25946
3.86143	3.25899
3.86112	3.25931
3.86128	3.25899
3.86120	3.25954
3.86120	3.25946
3.86128	3.25931
3.86120	3.25915
3.86120	3.25938
3.86120	3.25923
3.86112	3.25946
3.86120	3.25931
3.86128	3.25938
3.86104	3.25915
3.86120	3.25931
3.86120	3.25938
3.86135	3.25931
3.86120	3.25954
3.86120	3.25931
3.86128	3.25938
3.86128	3.25931
3.86128	3.25946
3.86112	3.25938
3.86112	3.25931
3.86128	3.25954
3.86128	3.25931
3.86128	3.25938
3.86128	3.25923
3.86128	3.25938
3.86120	3.25946
3.86112	3.25946
3.86135	3.25938
3.86128	3.25938
3.86120	3.25938
3.86057	3.25931
3.86057	3.25938
3.86065	3.25938
3.86073	3.25938
3.86065	3.25931
3.86065	3.25931
3.86073	3.25954
3.86073	3.25938
3.86065	3.25938
3.86065	3.25931
3.86081	3.25923
3.86065	3.25931
3.86073	3.25931
3.86065	3.25938
3.86073	3.25938
3.86073	3.25938
3.86073	3.25931
3.86065	3.25938
3.86057	3.25946
3.86057	3.25931
3.86065	3.25938
3.86096	3.25938
3.86065	3.25931
3.86065	3.25946
3.86065	3.25931
3.86065	3.25931
3.86057	3.25938
3.86073	3.25962
3.86073	3.25946
3.86081	3.25938
3.86198	3.25923
3.86190	3.25946
3.86198	3.25938
3.86198	3.25938
3.86198	3.25946
3.86190	3.25931
3.86182	3.25931
3.86206	3.25931
3.86198	3.25931
3.86198	3.25931
3.86190	3.25931
3.86198	3.25938
3.86190	3.25938
3.86206	3.25938
3.86198	3.25931
3.86190	3.25938
3.86182	3.25931
3.86198	3.25931
3.86182	3.25946
3.86198	3.25946
3.86206	3.25931
3.86198	3.25923
3.86190	3.25923
3.86190	3.25931
3.86198	3.25931
3.86198	3.25892
3.86198	3.25938
3.86221	3.25931
3.86190	3.25938
3.86198	3.25931
3.86182	3.25931
3.86182	3.25923
3.86190	3.25931
3.86182	3.25938
3.86167	3.25938
3.86174	3.25962
3.86190	3.25931
3.86174	3.25938
3.86167	3.25946
3.86182	3.25915
3.86174	3.25923
3.86174	3.25931
3.86182	3.25946
3.86190	3.25954
3.86182	3.25931
3.86174	3.25954
3.86167	3.25946
3.86174	3.25938
3.86190	3.25931
3.86174	3.25931
3.86174	3.25931
3.86182	3.25938
3.86182	3.25938
3.86174	3.25931
3.86174	3.25962
3.86174	3.25915
3.86190	3.25946
3.86174	3.25938
3.86174	3.25931
3.86182	3.25954
3.86190	3.25938
3.86190	3.25931
3.86198	3.25946
3.86182	3.25946
3.86206	3.25938
3.86182	3.25931
3.86190	3.25931
3.86182	3.25938
3.86182	3.25938
3.86198	3.25938
3.86190	3.25931
3.86182	3.25931
3.86198	3.25954
3.86182	3.25946
3.86190	3.25923
3.86206	3.25931
3.86190	3.25962
3.86182	3.25946
3.86190	3.25938
3.86174	3.25938
3.86182	3.25931
3.86182	3.25931
3.86182	3.25946
3.86182	3.25923
3.86174	3.25938
3.86182	3.25946
3.86174	3.25931
3.86182	3.25938
3.86182	3.25946
3.86182	3.25946
3.86229	3.25931
3.86229	3.25946
3.86245	3.25923
3.86237	3.25946
3.86260	3.25938
3.86245	3.25938
3.86253	3.25915
3.86237	3.25946
3.86237	3.25946
3.86237	3.25946
3.86253	3.25946
3.86229	3.25946
3.86237	3.25931
3.86237	3.25938
3.86245	3.25931
3.86245	3.25946
3.86237	3.25938
3.86245	3.25954
3.86237	3.25931
3.86237	3.25946
3.86245	3.25923
3.86229	3.25938
3.86237	3.25931
3.86237	3.25938
3.86237	3.25931
3.86237	3.25907
3.86237	3.25938
3.86245	3.25931
3.86229	3.25931
3.86229	3.25931
3.86229	3.25954
3.86229	3.25931
3.86221	3.25931
3.86229	3.25938
3.86221	3.25946
3.86214	3.25931
3.86229	3.25946
3.86221	3.25946
3.86229	3.25938
3.86214	3.25938
3.86214	3.25931
3.86229	3.25954
3.86237	3.25946
3.86229	3.25931
3.86221	3.25931
3.86221	3.25931
3.86221	3.25931
3.86221	3.25931
3.86229	3.25946
3.86237	3.25946
3.86245	3.25931
3.86237	3.25954
3.86229	3.25931
3.86221	3.25931
3.86237	3.25938
3.86229	3.25954
3.86221	3.25938
3.86229	3.25938
3.86245	3.25938
3.86221	3.25931
3.86221	3.25915
3.86229	3.25946
3.86229	3.25923
3.86221	3.25938
3.86206	3.25946
3.86221	3.25923
3.86214	3.25931
3.86214	3.25938
3.86221	3.25938
3.86214	3.25931
3.86229	3.25931
3.86229	3.25931
3.86214	3.25931
3.86229	3.25931
3.86237	3.25931
3.86221	3.25946
3.86229	3.25938
3.86229	3.25946
3.86221	3.25946
3.86229	3.25923
3.86214	3.25931
3.86214	3.25938
3.86229	3.25938
3.86229	3.25923
3.86214	3.25923
3.86237	3.25938
3.86206	3.25946
3.86221	3.25923
3.86214	3.25938
3.86229	3.25884
3.86253	3.25899
3.86260	3.25946
3.86229	3.25938
3.86221	3.25931
3.86221	3.25938
3.86214	3.25946
3.86221	3.25931
3.86221	3.25931
3.86229	3.25931
3.86237	3.25954
3.86214	3.25938
3.86221	3.25938
3.86229	3.25938
3.86214	3.25946
3.86214	3.25946
3.86221	3.25946
3.86214	3.25938
3.86221	3.25938
3.86214	3.25923
3.86221	3.25938
3.86214	3.25938
3.86214	3.25962
3.86229	3.25931
3.86221	3.25938
3.86229	3.25938
3.86229	3.25946
3.86214	3.25938
3.86214	3.25923
3.86229	3.25954
3.86229	3.25931
3.86221	3.25931
3.86221	3.25946
3.86229	3.25938
3.86229	3.25931
3.86237	3.25938
3.86237	3.25931
3.86229	3.25931
3.86221	3.25931
3.86221	3.25938
3.86221	3.25931
3.86221	3.25931
3.86221	3.25931
3.86229	3.25931
3.86221	3.25892
3.86237	3.25931
3.86229	3.25931
3.86221	3.25938
3.86206	3.25931
3.86229	3.25946
3.86284	3.25938
3.86229	3.25931
3.86221	3.25938
3.86214	3.25931
3.86229	3.25938
3.86221	3.25931
3.86221	3.25931
3.86229	3.25938
3.86214	3.25946
3.86229	3.25938
3.86229	3.25931
3.86237	3.25938
3.86229	3.25931
3.86221	3.25938
3.86221	3.25938
3.86237	3.25931
3.86229	3.25938
3.86237	3.25923
3.86229	3.25931
3.86229	3.25931
3.86229	3.25923
3.86221	3.25938
3.86229	3.25938
3.86237	3.25931
3.86229	3.25938
3.86221	3.25938
3.86229	3.25946
3.86229	3.25938
3.86229	3.25931
3.86229	3.25954
3.86221	3.25946
3.86229	3.25938
3.86237	3.25938
3.86229	3.25938
3.86229	3.25931
3.86229	3.25946
3.86229	3.25938
3.86221	3.25931
3.86229	3.25946
3.86229	3.25946
3.86229	3.25938
3.86237	3.25938
3.86229	3.25931
3.86260	3.25931
3.86237	3.25915
3.86237	3.25938
3.86260	3.25931
3.86245	3.25938
3.86237	3.25938
3.86237	3.25938
3.86221	3.25946
3.86221	3.25938
3.86229	3.25938
3.86237	3.25938
3.86237	3.25938
3.86237	3.25954
3.86221	3.25954
3.86237	3.25946
3.86229	3.25938
3.86221	3.25938
3.86229	3.25931
3.86229	3.25938
3.86237	3.25938
3.86229	3.25923
3.86229	3.25931
3.86229	3.25931
3.86237	3.25938
3.86229	3.25931
3.86229	3.25938
3.86229	3.25954
3.86229	3.25946
3.86229	3.25954
3.86237	3.25938
3.86229	3.25931
3.86221	3.25946
3.86237	3.25923
3.86229	3.25931
3.86237	3.25931
3.86237	3.25938
3.86229	3.25946
3.86229	3.25946
3.86229	3.25946
3.86245	3.25931
3.86229	3.25931
3.86237	3.25931
3.86229	3.25938
3.86237	3.25938
3.86229	3.25923
3.86260	3.25892
3.86237	3.25938
3.86229	3.25946
3.86221	3.25946
3.86229	3.25938
3.86237	3.25931
3.86237	3.25946
3.86229	3.25931
3.86245	3.25923
3.86237	3.25938
3.86229	3.25946
3.86229	3.25938
3.86237	3.25938
3.86182	3.25931
3.86198	3.25954
3.86198	3.25931
3.86198	3.25938
3.86198	3.25938
3.86190	3.25931
3.86198	3.25946
3.86214	3.25923
3.86221	3.25892
3.86221	3.25884
3.86221	3.25899
3.86229	3.25892
3.86206	3.25923
3.86214	3.25907
3.86182	3.25923
3.86190	3.25938
3.86198	3.25938
3.86206	3.25954
3.86206	3.25962
3.86198	3.25946
3.86198	3.25915
3.86190	3.25938
3.86190	3.25938
3.86190	3.25946
3.86182	3.25923
3.86190	3.25931
3.86206	3.25931
3.86198	3.25946
3.86206	3.25946
3.86198	3.25938
3.86174	3.25931
3.86159	3.25923
3.86174	3.25954
3.86167	3.25938
3.86182	3.25938
3.86167	3.25946
3.86174	3.25938
3.86174	3.25938
3.86182	3.25938
3.86174	3.25931
3.86198	3.25923
3.86167	3.25946
3.86190	3.25931
3.86159	3.25938
3.86167	3.25931
3.86167	3.25931
3.86159	3.25931
3.86159	3.25938
3.86159	3.25938
3.86167	3.25938
3.86167	3.25938
3.86167	3.25938
3.86174	3.25954
3.86174	3.25938
3.86174	3.25931
3.86167	3.25938
3.86167	3.25931
3.86167	3.25946
3.86174	3.25938
3.86159	3.25938
3.86135	3.25954
3.86104	3.25931
3.86128	3.25938
3.86112	3.25938
3.86112	3.25938
3.86128	3.25946
3.86120	3.25954
3.86128	3.25946
3.86120	3.25946
3.86135	3.25931
3.86128	3.25938
3.86120	3.25931
3.86120	3.25938
3.86120	3.25923
3.86112	3.25923
3.86120	3.25946
3.86112	3.25938
3.86128	3.25931
3.86112	3.25938
3.86128	3.25946
3.86120	3.25931
3.86120	3.25946
3.86120	3.25954
3.86135	3.25946
3.86120	3.25946
3.86128	3.25954
3.86120	3.25923
3.86120	3.25931
3.86112	3.25915
3.86128	3.25923
3.86495	3.25946
3.86495	3.25938
3.86503	3.25931
3.86487	3.25923
3.86487	3.25938
3.86495	3.25931
3.86503	3.25938
3.86487	3.25923
3.86510	3.25946
3.86495	3.25946
3.86503	3.25938
3.86487	3.25931
3.86495	3.25938
3.86495	3.25938
3.86495	3.25938
3.86503	3.25938
3.86503	3.25931
3.86487	3.25931
3.86495	3.25931
3.86503	3.25931
3.86495	3.25938
3.86495	3.25938
3.86487	3.25938
3.86503	3.25946
3.86495	3.25931
3.86487	3.25962
3.86503	3.25931
3.86503	3.25931
3.86503	3.25923
3.86495	3.25938
3.86253	3.25931
3.86237	3.25946
3.86237	3.25923
3.86253	3.25931
3.86245	3.25923
3.86253	3.25946
3.86237	3.25946
3.86253	3.25946
3.86253	3.25931
3.86245	3.25938
3.86237	3.25946
3.86245	3.25931
3.86253	3.25931
3.86260	3.25946
3.86253	3.25946
3.86237	3.25938
3.86237	3.25931
3.86229	3.25946
3.86245	3.25931
3.86245	3.25938
3.86253	3.25946
3.86245	3.25931
3.86237	3.25938
3.86253	3.25938
3.86245	3.25946
3.86253	3.25946
3.86245	3.25938
3.86245	3.25938
3.86245	3.25938
3.86237	3.25938
3.86198	3.25938
3.86229	3.25946
3.86214	3.25938
3.86206	3.25931
3.86214	3.25938
3.86229	3.25938
3.86206	3.25931
3.86221	3.25931
3.86214	3.25954
3.86214	3.25938
3.86206	3.25931
3.86214	3.25938
3.86206	3.25946
3.86206	3.25923
3.86221	3.25931
3.86237	3.25884
3.86237	3.25892
3.86245	3.25946
3.86214	3.25923
3.86198	3.25946
3.86214	3.25938
3.86214	3.25931
3.86221	3.25938
3.86214	3.25938
3.86214	3.25938
3.86206	3.25931
3.86206	3.25931
3.86206	3.25946
3.86221	3.25923
3.86214	3.25938
3.86034	3.25938
3.86026	3.25946
3.86042	3.25931
3.86034	3.25923
3.86042	3.25931
3.86026	3.25931
3.86026	3.25931
3.86042	3.25931
3.86034	3.25954
3.86034	3.25931
3.86042	3.25931
3.86034	3.25931
3.86034	3.25946
3.86034	3.25938
3.86026	3.25931
3.86034	3.25915
3.86034	3.25946
3.86034	3.25938
3.86042	3.25931
3.86057	3.25946
3.86034	3.25931
3.86026	3.25938
3.86034	3.25938
3.86034	3.25923
3.86042	3.25931
3.86042	3.25946
3.86034	3.25946
3.86034	3.25938
3.86026	3.25946
3.86042	3.25931
3.86159	3.25938
3.86167	3.25938
3.86167	3.25938
3.86143	3.25923
3.86143	3.25923
3.86151	3.25938
3.86159	3.25938
3.86159	3.25954
3.86174	3.25931
3.86167	3.25931
3.86159	3.25946
3.86167	3.25931
3.86151	3.25938
3.86151	3.25938
3.86159	3.25931
3.86159	3.25938
3.86167	3.25931
3.86159	3.25938
3.86159	3.25931
3.86151	3.25946
3.86159	3.25946
3.86151	3.25923
3.86159	3.25931
3.86174	3.25938
3.86159	3.25938
3.86159	3.25954
3.86159	3.25931
3.86167	3.25938
3.86151	3.25931
3.86159	3.25938
3.86253	3.25931
3.86260	3.25931
3.86260	3.25946
3.86237	3.25931
3.86229	3.25938
3.86237	3.25938
3.86253	3.25946
3.86245	3.25946
3.86245	3.25931
3.86237	3.25938
3.86237	3.25938
3.86237	3.25931
3.86221	3.25923
3.86237	3.25931
3.86260	3.25931
3.86253	3.25946
3.86237	3.25931
3.86237	3.25938
3.86229	3.25938
3.86237	3.25946
3.86229	3.25946
3.86237	3.25946
3.86229	3.25938
3.86253	3.25954
3.86237	3.25931
3.86237	3.25946
3.86237	3.25923
3.86245	3.25946
3.86229	3.25946
3.86229	3.25931
3.86237	3.25938
3.86229	3.25946
3.86229	3.25938
3.86221	3.25931
3.86237	3.25954
3.86237	3.25931
3.86229	3.25931
3.86245	3.25938
3.86237	3.25931
3.86237	3.25938
3.86229	3.25931
3.86237	3.25946
3.86229	3.25938
3.86229	3.25938
3.86229	3.25946
3.86229	3.25931
3.86221	3.25938
3.86245	3.25931
3.86221	3.25931
3.86229	3.25938
3.86245	3.25946
3.86229	3.25931
3.86229	3.25946
3.86229	3.25954
3.86229	3.25938
3.86237	3.25938
3.86237	3.25946
3.86229	3.25931
3.86221	3.25946
3.86229	3.25938
3.86237	3.25938
3.86206	3.25946
3.86214	3.25946
3.86221	3.25946
3.86206	3.25938
3.86206	3.25946
3.86229	3.25923
3.86229	3.25931
3.86206	3.25946
3.86214	3.25938
3.86206	3.25931
3.86229	3.25931
3.86214	3.25946
3.86206	3.25931
3.86221	3.25923
3.86214	3.25938
3.86229	3.25946
3.86214	3.25938
3.86214	3.25938
3.86206	3.25938
3.86206	3.25938
3.86221	3.25931
3.86221	3.25923
3.86206	3.25938
3.86206	3.25923
3.86214	3.25946
3.86214	3.25946
3.86214	3.25946
3.86214	3.25938
3.86221	3.25931
3.86229	3.25915
3.86237	3.25899
3.86268	3.25923
3.86221	3.25946
3.86237	3.25931
3.86229	3.25938
3.86229	3.25946
3.86237	3.25938
3.86229	3.25938
3.86229	3.25938
3.86245	3.25938
3.86245	3.25931
3.86260	3.25946
3.86260	3.25938
3.86260	3.25938
3.86229	3.25938
3.86237	3.25931
3.86237	3.25931
3.86229	3.25946
3.86237	3.25931
3.86237	3.25938
3.86237	3.25931
3.86237	3.25931
3.86237	3.25946
3.86221	3.25946
3.86229	3.25946
3.86260	3.25923
3.86245	3.25954
3.86245	3.25946
3.86237	3.25931
3.86221	3.25923
3.86221	3.25954
3.86229	3.25931
3.86229	3.25938
3.86221	3.25938
3.86221	3.25954
3.86221	3.25931
3.86221	3.25931
3.86229	3.25938
3.86221	3.25938
3.86237	3.25931
3.86229	3.25938
3.86245	3.25946
3.86221	3.25938
3.86221	3.25954
3.86229	3.25938
3.86229	3.25954
3.86237	3.25931
3.86221	3.25938
3.86237	3.25946
3.86229	3.25931
3.86229	3.25946
3.86229	3.25962
3.86221	3.25931
3.86214	3.25931
3.86214	3.25938
3.86214	3.25938
3.86229	3.25946
3.86221	3.25938
3.86229	3.25938
3.86221	3.25931
3.86229	3.25931
3.86229	3.25954
3.86214	3.25931
3.86214	3.25946
3.86221	3.25938
3.86229	3.25923
3.86221	3.25938
3.86214	3.25931
3.86214	3.25946
3.86206	3.25938
3.86214	3.25938
3.86214	3.25931
3.86206	3.25931
3.86214	3.25931
3.86221	3.25938
3.86221	3.25946
3.86229	3.25938
3.86221	3.25938
3.86206	3.25946
3.86221	3.25938
3.86221	3.25938
3.86221	3.25931
3.86214	3.25946
3.86221	3.25946
3.86214	3.25946
3.86221	3.25931
3.86214	3.25938
3.86214	3.25938
3.86229	3.25923
3.86221	3.25931
3.86229	3.25938
3.86229	3.25931
3.86214	3.25938
3.86237	3.25946
3.86229	3.25938
3.86214	3.25954
3.86237	3.25938
3.86221	3.25938
3.86229	3.25931
3.86221	3.25946
3.86229	3.25938
3.86221	3.25938
3.86229	3.25923
3.86221	3.25946
3.86229	3.25938
3.86221	3.25938
3.86229	3.25938
3.86221	3.25938
3.86229	3.25931
3.86221	3.25954
3.86221	3.25946
3.86229	3.25946
3.86221	3.25923
3.86214	3.25938
3.86245	3.25938
3.86245	3.25931
3.86229	3.25938
3.86229	3.25923
3.86237	3.25946
3.86214	3.25931
3.86214	3.25938
3.86214	3.25931
3.86214	3.25931
3.86206	3.25923
3.86206	3.25938
3.86214	3.25938
3.86198	3.25946
3.86221	3.25938
3.86206	3.25946
3.86214	3.25938
3.86229	3.25954
3.86221	3.25946
3.86214	3.25931
3.86214	3.25946
3.86229	3.25938
3.86214	3.25946
3.86221	3.25923
3.86229	3.25931
3.86214	3.25938
3.86221	3.25938
3.86221	3.25931
3.86206	3.25946
3.86206	3.25946
3.86206	3.25946
3.86221	3.25931
3.86214	3.25946
3.86214	3.25931
3.86214	3.25938
3.86214	3.25931
3.86143	3.25931
3.86135	3.25954
3.86143	3.25938
3.86143	3.25962
3.86120	3.25931
3.86135	3.25931
3.86151	3.25946
3.86128	3.25931
3.86135	3.25946
3.86143	3.25938
3.86159	3.25946
3.86135	3.25923
3.86128	3.25931
3.86135	3.25931
3.86143	3.25946
3.86135	3.25938
3.86128	3.25931
3.86128	3.25938
3.86128	3.25938
3.86135	3.25931
3.86143	3.25931
3.86143	3.25931
3.86143	3.25938
3.86128	3.25946
3.86151	3.25899
3.86143	3.25938
3.86143	3.25923
3.86135	3.25931
3.86135	3.25962
3.86135	3.25938
3.86487	3.25931
3.86495	3.25946
3.86503	3.25946
3.86510	3.25954
3.86487	3.25946
3.86503	3.25938
3.86503	3.25931
3.86495	3.25938
3.86495	3.25938
3.86495	3.25931
3.86487	3.25931
3.86495	3.25931
3.86487	3.25946
3.86503	3.25954
3.86495	3.25931
3.86487	3.25931
3.86503	3.25938
3.86495	3.25946
3.86510	3.25931
3.86503	3.25931
3.86495	3.25923
3.86495	3.25946
3.86495	3.25931
3.86503	3.25938
3.86495	3.25923
3.86503	3.25931
3.86495	3.25931
3.86503	3.25946
3.86503	3.25923
3.86503	3.25923
3.86112	3.25938
3.86120	3.25954
3.86112	3.25931
3.86112	3.25931
3.86120	3.25946
3.86112	3.25946
3.86112	3.25946
3.86120	3.25938
3.86112	3.25938
3.86120	3.25938
3.86120	3.25931
3.86128	3.25946
3.86128	3.25938
3.86128	3.25946
3.86135	3.25923
3.86120	3.25931
3.86112	3.25931
3.86120	3.25923
3.86112	3.25931
3.86112	3.25946
3.86112	3.25923
3.86104	3.25938
3.86104	3.25923
3.86104	3.25931
3.86120	3.25938
3.86128	3.25946
3.86112	3.25938
3.86112	3.25946
3.86112	3.25946
3.86128	3.25931
3.86112	3.25931
3.86120	3.25946
3.86112	3.25946
3.86112	3.25946
3.86104	3.25923
3.86112	3.25931
3.85440	3.25938
3.84674	3.25923
3.85643	3.25946
3.85667	3.25946
3.85667	3.25931
3.85690	3.25931
3.85706	3.25931
3.85893	3.25931
3.85682	3.25946
3.85682	3.25931
3.85643	3.25931
3.85714	3.25938
3.85698	3.25938
3.85714	3.25931
3.85792	3.25938
3.85807	3.25931
3.85706	3.25946
3.85807	3.25931
3.85799	3.25931
3.85714	3.25946
3.85792	3.25938
3.85792	3.25931
3.85792	3.25931
3.85792	3.25938
3.85753	3.25938
3.85737	3.25938
3.85745	3.25946
3.85753	3.25923
3.85667	3.25923
3.85542	3.25923
3.84885	3.25931
3.85846	3.25938
3.85854	3.25931
3.85839	3.25946
3.84940	3.25931
3.85659	3.25931
3.85565	3.25938
3.85659	3.25946
3.85878	3.25923
3.85643	3.25923
3.85604	3.25923
3.85620	3.25938
3.85659	3.25931
3.85573	3.25931
3.85018	3.25938
3.85815	3.25923
3.85526	3.25931
3.85831	3.25938
3.85823	3.25938
3.85839	3.25946
3.85823	3.25938
3.85823	3.25946
3.85831	3.25946
3.86104	3.25931
3.86237	3.25931
3.86190	3.25946
3.86190	3.25938
3.86190	3.25931
3.86174	3.25923
3.86190	3.25923
3.86174	3.25923
3.86190	3.25938
3.86182	3.25946
3.86120	3.25946
3.86135	3.25938
3.86128	3.25954
3.86135	3.25954
3.86135	3.25954
3.86128	3.25954
3.86135	3.25923
3.86151	3.25954
3.86174	3.25931
3.86143	3.25915
3.86167	3.25915
3.86174	3.25931
3.86151	3.25899
3.86167	3.25938
3.86198	3.25938
3.86174	3.25946
3.86182	3.25923
3.86182	3.25938
3.86182	3.25931
3.86190	3.25931
3.86190	3.25931
3.86174	3.25931
3.86174	3.25946
3.86167	3.25938
3.86174	3.25946
3.86174	3.25938
3.86159	3.25938
3.86174	3.25938
3.86159	3.25931
3.86167	3.25946
3.86174	3.25931
3.86167	3.25931
3.86167	3.25938
3.86167	3.25931
3.86151	3.25931
3.86159	3.25923
3.86174	3.25931
3.86167	3.25938
3.86167	3.25923
3.86174	3.25923
3.86167	3.25923
3.86174	3.25938
3.86174	3.25931
3.86167	3.25946
3.86174	3.25923
3.86174	3.25923
3.86167	3.25931
3.86174	3.25923
3.86167	3.25938
3.86167	3.25938
3.86159	3.25931
3.86190	3.25931
3.86174	3.25931
3.86182	3.25931
3.86167	3.25954
3.86167	3.25938
3.86182	3.25954
3.86182	3.25938
3.86182	3.25931
3.86174	3.25931
3.86182	3.25923
3.86190	3.25899
3.86167	3.25931
3.86182	3.25938
3.86182	3.25938
3.86174	3.25931
3.86174	3.25915
3.86174	3.25923
3.86182	3.25931
3.86167	3.25946
3.86174	3.25938
3.86167	3.25931
3.86174	3.25946
3.86182	3.25931
3.86174	3.25938
3.86174	3.25938
3.86174	3.25946
3.86182	3.25931
3.86182	3.25931
3.86174	3.25938
3.86174	3.25938
3.86229	3.25923
3.86237	3.25931
3.86229	3.25946
3.86229	3.25931
3.86229	3.25938
3.86214	3.25931
3.86214	3.25931
3.86221	3.25923
3.86229	3.25931
3.86221	3.25931
3.86229	3.25954
3.86221	3.25946
3.86229	3.25938
3.86229	3.25931
3.86245	3.25946
3.86229	3.25938
3.86237	3.25931
3.86229	3.25931
3.86221	3.25938
3.86221	3.25923
3.86221	3.25946
3.86237	3.25931
3.86229	3.25938
3.86237	3.25938
3.86237	3.25946
3.86229	3.25938
3.86221	3.25931
3.86237	3.25938
3.86229	3.25938
3.86237	3.25931
3.86221	3.25931
3.86214	3.25946
3.86229	3.25931
3.86221	3.25931
3.86214	3.25938
3.86229	3.25931
3.86221	3.25938
3.86221	3.25938
3.86214	3.25954
3.86221	3.25938
3.86214	3.25923
3.86214	3.25931
3.86214	3.25931
3.86221	3.25938
3.86229	3.25923
3.86221	3.25931
3.86214	3.25931
3.86214	3.25946
3.86229	3.25938
3.86221	3.25938
3.86221	3.25931
3.86206	3.25931
3.86214	3.25938
3.86221	3.25938
3.86214	3.25931
3.86221	3.25938
3.86221	3.25923
3.86229	3.25931
3.86221	3.25938
3.86198	3.25954
3.86206	3.25931
3.86206	3.25954
3.86214	3.25938
3.86229	3.25892
3.86245	3.25938
3.86214	3.25931
3.86206	3.25938
3.86206	3.25931
3.86206	3.25938
3.86206	3.25931
3.86214	3.25931
3.86221	3.25954
3.86206	3.25931
3.86221	3.25946
3.86214	3.25938
3.86214	3.25938
3.86221	3.25923
3.86214	3.25931
3.86221	3.25938
3.86206	3.25938
3.86214	3.25962
3.86214	3.25923
3.86214	3.25938
3.86214	3.25946
3.86221	3.25931
3.86221	3.25931
3.86221	3.25938
3.86221	3.25931
3.86221	3.25938
3.86206	3.25931
3.86214	3.25931
3.86214	3.25938
3.86206	3.25931
3.86221	3.25931
3.86214	3.25938
3.86214	3.25931
3.86221	3.25938
3.86206	3.25938
3.86221	3.25938
3.86214	3.25931
3.86221	3.25938
3.86253	3.25884
3.86237	3.25899
3.86229	3.25907
3.86253	3.25899
3.86206	3.25931
3.86221	3.25931
3.86214	3.25931
3.86206	3.25962
3.86214	3.25946
3.86214	3.25946
3.86221	3.25931
3.86221	3.25938
3.86214	3.25931
3.86221	3.25931
3.86206	3.25946
3.86221	3.25938
3.86206	3.25938
3.86214	3.25931
3.86221	3.25931
3.86221	3.25938
3.86221	3.25931
3.86214	3.25938
3.86229	3.25931
3.86214	3.25931
3.86221	3.25931
3.86214	3.25931
3.86221	3.25938
3.86206	3.25931
3.86214	3.25946
3.86214	3.25946
3.86221	3.25946
3.86221	3.25938
3.86214	3.25938
3.86221	3.25938
3.86206	3.25931
3.86221	3.25931
3.86214	3.25938
3.86214	3.25931
3.86229	3.25931
3.86214	3.25946
3.86221	3.25946
3.86229	3.25938
3.86221	3.25931
3.86221	3.25938
3.86206	3.25938
3.86214	3.25931
3.86214	3.25938
3.86221	3.25938
3.86206	3.25931
3.86206	3.25931
3.86229	3.25946
3.86221	3.25931
3.86229	3.25946
3.86229	3.25938
3.86229	3.25954
3.86221	3.25946
3.86206	3.25938
3.86214	3.25938
3.86214	3.25931
3.86214	3.25938
3.86221	3.25938
3.86229	3.25938
3.86229	3.25923
3.86221	3.25923
3.86229	3.25946
3.86221	3.25938
3.86221	3.25931
3.86229	3.25923
3.86206	3.25931
3.86221	3.25931
3.86221	3.25923
3.86229	3.25938
3.86229	3.25931
3.86221	3.25946
3.86221	3.25931
3.86229	3.25923
3.86221	3.25938
3.86229	3.25931
3.86221	3.25931
3.86221	3.25931
3.86221	3.25938
3.86237	3.25931
3.86229	3.25946
3.86221	3.25938
3.86229	3.25954
3.86229	3.25938
3.86214	3.25938
3.86229	3.25938
3.86221	3.25938
3.86229	3.25946
3.86214	3.25938
3.86229	3.25946
3.86214	3.25931
3.86221	3.25931
3.86229	3.25931
3.86221	3.25938
3.86229	3.25931
3.86206	3.25938
3.86221	3.25938
3.86229	3.25938
3.86229	3.25938
3.86214	3.25938
3.86221	3.25938
3.86221	3.25931
3.86245	3.25946
3.86214	3.25931
