0.000000000	2.387798786	2.357407331	2.232403755	2.154667377	2.108806849	2.331547260	2.197637320	2.135057449	2.096618891	2.050523996	0.000000000	2.350844622	2.239435196	2.164511442	2.127088547
2.594679356	0.000000000	2.610070229	2.592569828	2.573506832	2.589444637	2.580772638	2.561631441	2.540849686	2.506317616	0.000000000	2.187793255	2.350453854	2.429049730	2.461394310	2.457097530
2.495223522	2.795778513	0.000000000	2.712651253	2.645539999	2.609992266	2.586788416	2.574131727	2.545537233	0.000000000	2.244279146	2.354594707	2.430456161	2.476863623	2.505848646	2.518114805
2.496785879	2.547334194	2.818591595	0.000000000	2.730932951	2.665384293	2.619523764	2.566162825	0.000000000	2.283967733	2.397173882	2.447643995	2.489051342	2.557725191	2.556006432	2.555615664
2.521708488	2.523661613	2.568741083	2.832888842	0.000000000	2.747808456	2.680619001	2.637571096	2.337797403	2.434753180	2.482645035	2.504286289	2.532568216	2.541240215	2.528271198	0.000000000
2.513114452	2.524677277	2.522880554	2.561944008	2.803903580	0.000000000	2.731948614	2.688041210	2.614601612	2.583819628	2.559990883	2.551475048	2.557334423	2.533427715	0.000000000	2.269279957
2.368891954	2.441237688	2.478582382	2.492410898	2.538427830	2.672571898	0.000000000	2.644524336	2.609054565	2.585694551	2.571006775	2.559756517	2.545615435	0.000000000	2.277717590	2.386079788
2.528192997	2.534677744	2.539208889	2.536787033	2.526552439	2.554522038	2.818200827	0.000000000	2.731323481	2.663040400	2.619836092	2.587178946	0.000000000	2.310843468	2.410143137	2.475535393
2.501629829	2.519208431	2.513348818	0.000000000	2.503270626	2.505848646	2.551240683	2.843748569	0.000000000	2.590929031	2.582569599	2.571397305	2.308499575	2.413424253	2.465613365	2.501395464
2.513192654	2.542724609	0.000000000	2.279670715	2.412799358	2.469441414	2.490067005	2.529365063	2.796637774	0.000000000	2.722729683	2.658040285	2.601866961	2.575694323	2.563740969	2.558350086
2.517333508	0.000000000	2.248497963	2.372642040	2.438659430	2.480769873	2.502489328	2.505067348	2.549912453	2.818513393	0.000000000	2.586475849	2.583897829	2.571006775	2.563428402	2.555068731
0.000000000	2.236075878	2.547802925	2.541474581	2.540302753	2.542334080	2.543427944	2.537021399	2.520849228	2.565772295	2.838123322	0.000000000	2.724682808	2.654602766	2.614289045	2.586397886
2.258654594	2.409518003	2.563818932	2.561475277	2.557803154	2.554522038	2.534677744	0.000000000	2.516942739	2.512176991	2.563584566	2.878202438	0.000000000	2.778199911	2.695697546	2.647727489
2.568194151	2.568897247	2.567100286	2.565381527	2.559678316	2.542099714	0.000000000	2.249982357	2.394595623	2.456784964	2.484519958	2.590147972	2.832966805	0.000000000	2.744448900	2.679134607
2.619914293	2.596710443	2.557568789	2.553115606	2.533193111	0.000000000	2.268810987	2.374204636	2.437018871	2.477801085	2.504755020	2.519286633	2.559131384	2.799919128	0.000000000	2.717417002
2.643586874	2.608429670	2.583897829	2.554834366	0.000000000	2.284983397	2.392486334	2.450534821	2.486942053	2.511552095	2.527568102	2.534443140	2.533818245	2.567178488	2.808200598	0.000000000
0.000000000	2.695307016	2.566865921	2.564053535	2.300765038	2.408189774	2.461785078	2.521708488	2.529989958	2.534130812	2.520067930	0.000000000	2.525927305	2.520224094	2.557959557	2.812810183
2.988596201	0.000000000	2.831716776	2.744448900	2.645852566	2.601632595	2.582335234	2.571553707	2.560693979	2.540771484	0.000000000	2.210215807	2.363579273	2.438503265	2.472488403	2.532021284
2.581553936	2.846014261	0.000000000	2.759996176	2.688900471	2.641008615	2.609367132	2.588116646	2.535537004	0.000000000	2.245685577	2.356313467	2.429127932	2.473347902	2.496317148	2.513973951
2.499989271	2.550849915	2.817107201	0.000000000	2.729682922	2.665462494	2.618039370	2.573194265	0.000000000	2.286311626	2.393658161	2.443893909	2.555537462	2.551396847	2.550225019	2.548506021
2.514520884	2.515458345	2.561631441	2.829060555	0.000000000	2.740073681	2.674368858	2.629758358	2.331937790	2.562568903	2.554834366	2.552803040	2.558740854	2.552803040	2.533427715	0.000000000
2.514833450	2.523583651	2.520849228	2.565381527	2.821716547	0.000000000	2.740698814	2.694291353	2.635852337	2.605695248	2.587804079	2.572178602	2.569912910	2.544599771	0.000000000	2.283030272
2.391158104	2.465066433	2.498817205	2.510926962	2.557646990	2.811325788	0.000000000	2.739136219	2.676087618	2.564131498	2.563428402	2.556865692	2.542646646	0.000000000	2.277092457	2.386861086
2.423502684	2.469675779	2.498348475	2.511317730	2.509911299	2.551475048	2.813044548	0.000000000	2.719760656	2.656477690	2.614367247	2.582647562	0.000000000	2.307640314	2.404986620	2.457800627
2.479988575	2.547881126	2.527646303	0.000000000	2.510145664	2.511161327	2.555381298	2.842029572	0.000000000	2.583038330	2.577413082	2.565772295	2.396236420	2.468660116	2.497957945	2.516161442
