Current:	200uA
Nodes:		32
Cycles:		10
Elapsed time:	1.31506 seconds
Frequency:	7.60422 Hz

0.000000000	0.000000000	3.124146700	3.378528595	3.495406628	3.556736469	3.593924999	3.627128839	3.619003773	3.618378639	3.637129307	3.674474001	3.647910833	3.626660109	3.618535042	3.612987995	3.615331650	3.612128496	3.606112719	3.600565672	3.592049837	3.590096712	3.595252991	3.614628553	3.497203588	3.429857969	3.532126427	3.593456030	3.609550238	3.223368168	3.411341906	3.522438526
3.442670822	0.000000000	0.000000000	3.498453617	3.552205086	3.582440138	3.285713434	3.468765259	3.449624062	3.529548168	3.593768597	3.652832747	3.639551163	3.623769522	3.619081736	3.616738081	3.620644331	3.614159822	3.609237909	3.605175257	3.596737385	3.594549894	3.599472046	3.619238138	3.612206697	3.609472275	3.626582146	3.645801306	3.638848066	3.636269808	3.637988567	3.641738653
3.468452692	3.524860620	0.000000000	0.000000000	3.556111336	3.587362289	3.612753630	3.642519951	3.607597113	3.622050762	3.646191835	3.687677383	3.663848639	3.641426086	3.632832289	3.629238367	3.631738424	3.624785185	3.616816044	3.612362862	3.602831364	3.600722075	3.606425285	3.625800848	3.619316101	3.617909908	3.632207155	3.650567055	3.643613815	3.640488625	3.640098095	3.643691778
3.485249996	3.532595158	3.587674856	0.000000000	0.000000000	3.600253105	3.618378639	3.623222589	3.629316568	3.636738539	3.657832861	3.694787025	3.667208195	3.643769979	3.635722876	3.633066654	3.635801077	3.630488396	3.624316454	3.619706869	3.608456612	3.607050180	3.612597227	3.633222818	3.625410080	3.625097513	3.641113758	3.658301592	3.649160862	3.646270037	3.647363901	3.650254488
3.486656427	3.531345129	3.582127810	3.607284546	0.000000000	0.000000000	3.611112833	3.615097284	3.619941235	3.628144503	3.650332689	3.688224316	3.660879850	3.635801077	3.628222704	3.624706984	3.628925800	3.621425629	3.614238024	3.610409737	3.602206469	3.601034403	3.608144045	3.629238367	3.621659994	3.616816044	3.632988453	3.653145313	3.645020008	3.639472961	3.641191721	3.645332575
3.475406170	3.525172949	3.578690052	3.605253458	3.612597227	0.000000000	0.000000000	3.606581450	3.612519264	3.622519493	3.645098209	3.683302402	3.657676697	3.634082317	3.624082088	3.621738195	3.627050877	3.621659994	3.614238024	3.609237909	3.600487471	3.597909451	3.604081392	3.623535156	3.616034985	3.615175486	3.631035328	3.648301363	3.640957355	3.636425972	3.635722876	3.639394999
3.446264744	3.502438068	3.561736584	3.593768597	3.560877085	3.583534002	0.000000000	0.000000000	3.590643644	3.607518911	3.636660337	3.679161549	3.654160976	3.632207155	3.623691320	3.619863033	3.622831821	3.619159937	3.612519264	3.607206583	3.597596884	3.595799923	3.602128267	3.620878696	3.521344900	3.564236641	3.603534460	3.634551048	3.633925915	3.631972790	3.632754087	3.636425972
3.508297682	3.553376913	3.591581106	3.552283049	3.577440023	3.596112490	3.611659765	0.000000000	0.000000000	3.611894131	3.635957241	3.678302288	3.654864073	3.634082317	3.626972675	3.622988224	3.623456955	3.619238138	3.613222361	3.608222246	3.599159479	3.597596884	3.603065729	3.622831821	3.614628553	3.614081621	3.629863262	3.646895170	3.638222933	3.634082317	3.633925915	3.637285471
3.474546671	3.527126312	3.580252647	3.587049723	3.602206469	3.612206697	3.623300791	3.646738768	0.000000000	0.000000000	3.648457527	3.685021162	3.661895514	3.640801191	3.632754087	3.628925800	3.631035328	3.624316454	3.616894245	3.612987995	3.604003191	3.601893902	3.607987881	3.627910137	3.620488167	3.618300676	3.633535385	3.652051449	3.644629478	3.641035557	3.640957355	3.644863844
3.449155331	3.510875702	3.391419411	3.504859924	3.558377028	3.589862347	3.614238024	3.642988682	3.636113644	0.000000000	0.000000000	3.666895628	3.646348238	3.629707098	3.623535156	3.622831821	3.626660109	3.621581793	3.612909794	3.607675314	3.600175142	3.599003077	3.604940891	3.623691320	3.616347313	3.615175486	3.629785299	3.647832632	3.639707327	3.636816740	3.637129307	3.641269922
