Current:	200uA
Nodes:		32
Cycles:		10
Elapsed time:	1.30778 seconds
Frequency:	7.64656 Hz

0.000000000	1.076982141	1.010261536	0.969869852	0.946353614	0.924087405	0.792365074	0.812912524	0.897836685	0.877758026	0.864632666	0.851351023	0.832522392	0.819553316	0.706972182	0.000000000	0.763458073	0.000000000	1.428163409	0.805256069	0.792677581	0.785880566	0.782364845	0.778770983	0.000000000	0.554077446	0.000000000	0.000000000	0.778614700	0.000000000	0.788536847	0.804552913
0.824162841	0.886820734	1.012605429	0.700409472	0.000000000	0.777599037	0.000000000	1.301441312	0.000000000	1.304722667	1.231517553	1.188000798	1.146280885	0.880414307	0.915024638	1.095576406	1.055653453	1.028855801	1.002448916	0.964322865	0.939556539	0.620563567	0.000000000	0.795255780	1.153937340	0.910102606	0.892211556	0.883930027	0.883070648	0.883851945	0.000000000	0.786349297
0.896196008	0.928853154	0.970494866	1.014324188	1.094717026	1.204719901	0.661267817	0.000000000	0.908930719	0.815568864	0.907993197	0.000000000	0.952681899	0.890727103	0.830334842	0.591890931	0.000000000	0.521498442	0.000000000	0.752910912	0.000000000	0.681971490	0.000000000	0.631267011	0.000000000	0.579156220	0.000000000	0.488841295	0.000000000	0.421730101	0.000000000	0.401417047
0.000000000	0.468606383	0.000000000	0.870960951	0.318055451	0.000000000	0.239850208	0.000000000	0.152972877	0.000000000	0.081330314	0.000000000	0.000000000	0.486419350	0.000000000	0.583453238	0.000000000	0.158441767	0.000000000	0.290476561	0.000000000	0.382979065	0.000000000	0.472981483	0.000000000	0.595328510	0.000000000	0.719472528	0.000000000	0.546108484	0.000000000	0.683065295
0.000000000	0.835725605	0.912993312	1.026590109	0.000000000	1.079247832	0.997995615	0.684159040	0.000000000	0.605485082	0.000000000	0.898071051	0.808849931	0.745488822	0.000000000	0.680799603	0.000000000	0.568921566	0.000000000	0.485794336	0.000000000	0.475481570	0.000000000	0.542983353	0.000000000	0.910415173	0.357197106	0.000000000	0.260397643	0.000000000	0.148910254	0.000000000
0.000000000	0.159926176	0.000000000	0.564624608	0.000000000	0.650095642	0.000000000	0.286101460	0.000000000	0.397041947	0.000000000	0.475012779	0.000000000	0.550796092	0.000000000	0.653455079	0.000000000	0.757207870	0.000000000	0.626735628	0.000000000	0.774552107	0.000000000	0.749707699	0.000000000	0.814709425	0.910493255	1.022058725	0.000000000	1.015496135	0.631579518	0.000000000
0.546108484	0.000000000	0.892445922	0.786583662	0.711581647	0.000000000	0.635329604	0.000000000	0.503919840	0.000000000	0.406182826	0.000000000	0.417901874	0.000000000	0.478450388	0.000000000	0.863695145	0.254538119	0.000000000	0.139691263	0.000000000	0.000000000	0.093361892	0.000000000	0.177192271	0.000000000	0.511888802	0.000000000	0.590797186	0.000000000	0.281335711	0.000000000
0.374697596	0.000000000	0.441261888	0.000000000	0.505638599	0.000000000	0.592984736	0.000000000	0.681893349	0.000000000	0.568609059	0.000000000	0.718066216	0.000000000	0.698378205	0.000000000	0.749785841	0.000000000	0.827444136	0.914477766	0.986510932	0.000000000	0.602906883	0.000000000	0.504701078	0.000000000	0.912133932	0.785177410	0.695800006	0.000000000	0.605016291	0.000000000
0.447980821	0.000000000	0.330633909	0.000000000	0.401026428	0.000000000	0.442199409	0.000000000	0.829709828	0.146253943	0.000000000	0.000000000	0.107346639	0.000000000	0.174301565	0.000000000	0.237350136	0.000000000	0.496341497	0.000000000	0.567671537	0.000000000	0.318914831	0.000000000	0.393682480	0.000000000	0.447433919	0.000000000	0.499466568	0.000000000	0.570327878	0.000000000
0.642204821	0.000000000	0.541264594	0.000000000	0.685487211	0.000000000	0.514310718	0.000000000	0.528920472	0.000000000	0.546342850	0.000000000	0.555874348	0.000000000	0.558374405	0.000000000	0.557202518	0.000000000	0.000000000	0.657752097	0.000000000	0.544624031	0.000000000	0.510638773	0.000000000	0.472512722	0.000000000	0.425870836	0.000000000	0.307039529	0.000000000	0.202036694
